Дата,Номер_договора,ID_клиента,Название_клиента,Тип_клиента,ID_менеджера,ФИО_менеджера,Категория,Количество,Цена_за_ед,Сумма,Статус
2026-04-26,Д-2026-00853,195,ООО «ВостокМет-195»,Опт,5,Соколова Е.Д.,Лист,243,387.77,94228.76,В работе
2026-04-26,Д-2026-01275,167,ООО «УралСталь-167»,Опт,1,Иванов А.А.,Метизы,1050,132.91,139554.19,Оплачено
2026-04-26,Д-2026-01803,66,Попов Андрей.,Розница,4,Кузнецов Д.Е.,Метизы,12,222.11,2665.35,Отменено
2026-04-26,Д-2026-01469,36,Ковалев Петр.,Розница,2,Петров Б.В.,Арматура,9,321.6,2894.41,Отменено
2026-04-27,Д-2026-01062,68,Козлов Андрей.,Розница,4,Кузнецов Д.Е.,Трубы,14,681.43,9539.98,В работе
2026-04-27,Д-2026-00460,197,Павлов Александр.,Розница,3,Сидоров В.Г.,Лист,4,443.25,1773.02,Оплачено
2026-04-27,Д-2026-01506,75,Федоров Андрей.,Розница,2,Петров Б.В.,Арматура,20,310.37,6207.35,Оплачено
2026-04-27,Д-2026-01343,138,Семенов Николай.,Розница,2,Петров Б.В.,Арматура,17,588.87,10010.77,Оплачено
2026-04-27,Д-2026-01547,181,ООО «СтальПром-181»,Опт,5,Соколова Е.Д.,Трубы,359,584.09,209689.68,Оплачено
2026-04-27,Д-2026-00351,198,Семенов Александр.,Розница,3,Сидоров В.Г.,Арматура,21,552.67,11606.02,Оплачено
2026-04-27,Д-2026-01056,151,Волков Михаил.,Розница,3,Сидоров В.Г.,Арматура,16,173.21,2771.36,Оплачено
2026-04-27,Д-2026-01899,104,Кузнецов Дмитрий.,Розница,2,Петров Б.В.,Арматура,22,450.14,9903.01,В работе
2026-04-27,Д-2026-00391,146,ООО «ПрофМет-146»,Опт,5,Соколова Е.Д.,Лист,163,338.59,55190.17,Оплачено
2026-04-27,Д-2026-01479,109,ООО «ВолгаМет-109»,Опт,1,Иванов А.А.,Трубы,430,274.85,118184.28,Отозвано
2026-04-27,Д-2026-00299,53,Соловьев Сергей.,Розница,3,Сидоров В.Г.,Трубы,1,939.8,939.8,Отменено
2026-04-27,Д-2026-01616,127,Лебедев Николай.,Розница,3,Сидоров В.Г.,Арматура,20,503.66,10073.14,Оплачено
2026-04-27,Д-2026-01653,51,Волков Сергей.,Розница,2,Петров Б.В.,Лист,2,663.91,1327.81,В работе
2026-04-27,Д-2026-00261,132,ООО «ЦентрСталь-132»,Опт,2,Петров Б.В.,Арматура,732,283.78,207724.35,Оплачено
2026-04-27,Д-2026-00489,138,Семенов Николай.,Розница,2,Петров Б.В.,Арматура,24,302.61,7262.53,Оплачено
2026-04-27,Д-2026-00667,110,ООО «ДонСталь-110»,Опт,1,Иванов А.А.,Лист,96,274.85,26385.95,Отменено
2026-04-28,Д-2026-00483,68,Козлов Андрей.,Розница,4,Кузнецов Д.Е.,Метизы,5,203.08,1015.41,В работе
2026-04-28,Д-2026-00082,186,Попов Александр.,Розница,4,Кузнецов Д.Е.,Лист,9,435.46,3919.13,В работе
2026-04-28,Д-2026-00850,62,ООО «МеталлИнвест-062»,Опт,1,Иванов А.А.,Лист,98,473.37,46390.65,Оплачено
2026-04-28,Д-2026-01179,30,ООО «ДонСталь-030»,Опт,5,Соколова Е.Д.,Трубы,463,389.41,180294.71,В работе
2026-04-28,Д-2026-00972,86,ООО «ПрофМет-086»,Опт,2,Петров Б.В.,Арматура,419,537.29,225124.14,Оплачено
2026-04-28,Д-2026-01216,159,ООО «ТрубМаркет-159»,Опт,1,Иванов А.А.,Метизы,1048,132.53,138889.1,Оплачено
2026-04-28,Д-2026-01562,181,ООО «СтальПром-181»,Опт,5,Соколова Е.Д.,Лист,165,300.49,49580.53,Оплачено
2026-04-29,Д-2026-00313,134,ООО «ЮгМет-134»,Опт,5,Соколова Е.Д.,Трубы,132,650.87,85914.75,Оплачено
2026-04-29,Д-2026-00627,162,Петров Владимир.,Розница,3,Сидоров В.Г.,Трубы,11,880.7,9687.66,В работе
2026-04-29,Д-2026-00066,115,Федоров Дмитрий.,Розница,4,Кузнецов Д.Е.,Лист,5,468.2,2340.98,В работе
2026-04-29,Д-2026-01954,94,Васильев Алексей.,Розница,2,Петров Б.В.,Метизы,75,237.79,17833.96,Оплачено
2026-04-30,Д-2026-00140,185,ООО «ЛистМет-185»,Опт,5,Соколова Е.Д.,Арматура,277,297.79,82487.56,Оплачено
2026-04-30,Д-2026-01126,68,Козлов Андрей.,Розница,4,Кузнецов Д.Е.,Метизы,27,98.64,2663.41,Отменено
2026-04-30,Д-2026-00344,94,Васильев Алексей.,Розница,2,Петров Б.В.,Лист,1,441.63,441.63,Отозвано
2026-04-30,Д-2026-00364,86,ООО «ПрофМет-086»,Опт,2,Петров Б.В.,Трубы,470,581.38,273249.51,В работе
2026-04-30,Д-2026-01461,59,ООО «ТрубМаркет-059»,Опт,1,Иванов А.А.,Арматура,100,569.17,56916.88,В работе
2026-04-30,Д-2026-01312,132,ООО «ЦентрСталь-132»,Опт,2,Петров Б.В.,Трубы,429,862.2,369885.87,Оплачено
2026-04-30,Д-2026-01737,195,ООО «ВостокМет-195»,Опт,5,Соколова Е.Д.,Арматура,197,207.21,40820.93,Оплачено
2026-04-30,Д-2026-00797,75,Федоров Андрей.,Розница,2,Петров Б.В.,Метизы,7,183.81,1286.67,Оплачено
2026-05-01,Д-2026-01305,27,ООО «УралСталь-027»,Опт,5,Соколова Е.Д.,Арматура,645,534.38,344674.3,Оплачено
2026-05-01,Д-2026-01108,154,Васильев Михаил.,Розница,4,Кузнецов Д.Е.,Трубы,13,457.15,5942.95,Оплачено
2026-05-01,Д-2026-01536,95,Федоров Алексей.,Розница,4,Кузнецов Д.Е.,Арматура,13,485.6,6312.78,Оплачено
2026-05-01,Д-2026-01600,167,ООО «УралСталь-167»,Опт,1,Иванов А.А.,Трубы,327,498.63,163052.72,Оплачено
2026-05-01,Д-2026-01114,83,ООО «ТрубТорг-083»,Опт,5,Соколова Е.Д.,Лист,204,178.37,36387.15,Оплачено
2026-05-01,Д-2026-01700,181,ООО «СтальПром-181»,Опт,5,Соколова Е.Д.,Лист,249,777.59,193620.79,Оплачено
2026-05-01,Д-2026-01169,76,Ковалев Андрей.,Розница,3,Сидоров В.Г.,Трубы,4,1153.79,4615.15,Оплачено
2026-05-02,Д-2026-01877,27,ООО «УралСталь-027»,Опт,5,Соколова Е.Д.,Лист,294,712.73,209542.42,Оплачено
2026-05-02,Д-2026-01970,193,Соловьев Александр.,Розница,3,Сидоров В.Г.,Арматура,29,243.63,7065.22,Оплачено
2026-05-02,Д-2026-00576,21,Иванов Петр.,Розница,3,Сидоров В.Г.,Метизы,26,51.13,1329.43,Оплачено
2026-05-02,Д-2026-00451,174,ООО «ЮгМет-174»,Опт,2,Петров Б.В.,Лист,43,206.07,8860.8,Оплачено
2026-05-02,Д-2026-01698,85,ООО «ЛистМет-085»,Опт,5,Соколова Е.Д.,Лист,255,486.81,124137.28,Оплачено
2026-05-02,Д-2026-00776,185,ООО «ЛистМет-185»,Опт,5,Соколова Е.Д.,Арматура,958,289.1,276958.86,Оплачено
2026-05-02,Д-2026-01591,51,Волков Сергей.,Розница,2,Петров Б.В.,Лист,5,231.54,1157.71,Оплачено
2026-05-02,Д-2026-00781,39,Егоров Петр.,Розница,4,Кузнецов Д.Е.,Метизы,29,192.91,5594.47,Оплачено
2026-05-02,Д-2026-00836,61,Иванов Андрей.,Розница,2,Петров Б.В.,Лист,5,880.99,4404.95,Оплачено
2026-05-02,Д-2026-00192,116,Ковалев Дмитрий.,Розница,3,Сидоров В.Г.,Арматура,23,418.53,9626.25,Оплачено
2026-05-02,Д-2026-01863,100,ООО «АрмТорг-100»,Опт,5,Соколова Е.Д.,Лист,201,167.13,33592.34,Оплачено
2026-05-03,Д-2026-00125,77,Павлов Андрей.,Розница,4,Кузнецов Д.Е.,Арматура,12,371.79,4461.52,Оплачено
2026-05-03,Д-2026-01186,53,Соловьев Сергей.,Розница,3,Сидоров В.Г.,Арматура,25,500.95,12523.77,Оплачено
2026-05-03,Д-2026-00902,178,Семенов Владимир.,Розница,2,Петров Б.В.,Арматура,18,627.51,11295.21,Оплачено
2026-05-03,Д-2026-01577,64,Кузнецов Андрей.,Розница,2,Петров Б.В.,Трубы,6,389.28,2335.65,Отменено
2026-05-03,Д-2026-00399,176,ООО «БелМеталл-176»,Опт,1,Иванов А.А.,Трубы,485,261.53,126844.3,Оплачено
2026-05-03,Д-2026-00545,171,Волков Владимир.,Розница,4,Кузнецов Д.Е.,Арматура,6,206.56,1239.38,Оплачено
2026-05-03,Д-2026-01563,183,Сидоров Александр.,Розница,3,Сидоров В.Г.,Арматура,3,358.37,1075.1,Отменено
2026-05-03,Д-2026-01571,181,ООО «СтальПром-181»,Опт,5,Соколова Е.Д.,Трубы,259,733.0,189847.12,Оплачено
2026-05-03,Д-2026-00440,176,ООО «БелМеталл-176»,Опт,1,Иванов А.А.,Трубы,486,947.36,460418.73,Оплачено
2026-05-03,Д-2026-01989,14,ООО «ЮгМет-014»,Опт,2,Петров Б.В.,Трубы,171,1050.04,179557.39,Отменено
2026-05-03,Д-2026-00253,141,Иванов Михаил.,Розница,4,Кузнецов Д.Е.,Лист,3,221.78,665.34,В работе
2026-05-04,Д-2026-00409,64,Кузнецов Андрей.,Розница,2,Петров Б.В.,Трубы,13,363.44,4724.76,Оплачено
2026-05-04,Д-2026-00991,90,Морозов Алексей.,Розница,3,Сидоров В.Г.,Арматура,18,500.98,9017.59,Оплачено
2026-05-04,Д-2026-01884,108,Козлов Дмитрий.,Розница,2,Петров Б.В.,Трубы,13,1076.07,13988.9,Оплачено
2026-05-04,Д-2026-01485,116,Ковалев Дмитрий.,Розница,3,Сидоров В.Г.,Арматура,16,159.3,2548.81,В работе
2026-05-04,Д-2026-00954,58,ООО «СтальИндустрия-058»,Опт,5,Соколова Е.Д.,Трубы,214,667.99,142950.29,Оплачено
2026-05-04,Д-2026-01988,20,ООО «АрмТорг-020»,Опт,1,Иванов А.А.,Трубы,355,911.5,323584.17,Оплачено
2026-05-04,Д-2026-01911,194,Васильев Александр.,Розница,2,Петров Б.В.,Арматура,21,402.13,8444.82,Оплачено
2026-05-04,Д-2026-00266,62,ООО «МеталлИнвест-062»,Опт,1,Иванов А.А.,Трубы,221,328.43,72583.39,В работе
2026-05-04,Д-2026-01266,64,Кузнецов Андрей.,Розница,2,Петров Б.В.,Трубы,10,305.33,3053.32,Оплачено
2026-05-04,Д-2026-00196,191,ООО «КавказМет-191»,Опт,1,Иванов А.А.,Арматура,954,357.9,341437.42,Оплачено
2026-05-04,Д-2026-01599,21,Иванов Петр.,Розница,3,Сидоров В.Г.,Арматура,18,577.02,10386.27,В работе
2026-05-04,Д-2026-01291,107,Лебедев Дмитрий.,Розница,4,Кузнецов Д.Е.,Метизы,41,140.88,5776.21,Оплачено
2026-05-04,Д-2026-00700,107,Лебедев Дмитрий.,Розница,4,Кузнецов Д.Е.,Метизы,25,51.47,1286.86,Оплачено
2026-05-05,Д-2026-01623,95,Федоров Алексей.,Розница,4,Кузнецов Д.Е.,Метизы,79,225.03,17777.74,Оплачено
2026-05-05,Д-2026-00634,166,Попов Владимир.,Розница,2,Петров Б.В.,Лист,4,402.61,1610.43,Отменено
2026-05-05,Д-2026-01219,182,ООО «МеталлИнвест-182»,Опт,1,Иванов А.А.,Трубы,141,818.31,115381.39,Оплачено
2026-05-05,Д-2026-00069,194,Васильев Александр.,Розница,2,Петров Б.В.,Лист,1,388.94,388.94,В работе
2026-05-05,Д-2026-00688,181,ООО «СтальПром-181»,Опт,5,Соколова Е.Д.,Трубы,236,1000.43,236100.58,Оплачено
2026-05-05,Д-2026-01886,161,Иванов Владимир.,Розница,2,Петров Б.В.,Трубы,8,970.92,7767.36,Оплачено
2026-05-05,Д-2026-00785,161,Иванов Владимир.,Розница,2,Петров Б.В.,Трубы,8,608.75,4869.97,В работе
2026-05-05,Д-2026-01865,161,Иванов Владимир.,Розница,2,Петров Б.В.,Трубы,4,1100.3,4401.22,В работе
2026-05-05,Д-2026-00556,142,ООО «МеталлИнвест-142»,Опт,2,Петров Б.В.,Арматура,817,467.39,381860.72,Оплачено
2026-05-05,Д-2026-01836,109,ООО «ВолгаМет-109»,Опт,1,Иванов А.А.,Трубы,269,246.45,66294.3,В работе
2026-05-05,Д-2026-00796,175,Федоров Владимир.,Розница,2,Петров Б.В.,Лист,4,795.6,3182.39,Оплачено
2026-05-05,Д-2026-00542,134,ООО «ЮгМет-134»,Опт,5,Соколова Е.Д.,Трубы,230,857.55,197235.37,Оплачено
2026-05-05,Д-2026-01123,141,Иванов Михаил.,Розница,4,Кузнецов Д.Е.,Метизы,59,213.29,12584.23,В работе
2026-05-05,Д-2026-01584,75,Федоров Андрей.,Розница,2,Петров Б.В.,Лист,2,733.45,1466.9,Отозвано
2026-05-06,Д-2026-00162,29,Новиков Петр.,Розница,3,Сидоров В.Г.,Арматура,20,234.14,4682.82,Оплачено
2026-05-06,Д-2026-01198,15,ООО «ВостокМет-015»,Опт,2,Петров Б.В.,Арматура,991,536.88,532047.51,Оплачено
2026-05-06,Д-2026-01787,12,Зайцев Иван.,Розница,3,Сидоров В.Г.,Лист,2,551.68,1103.36,Оплачено
2026-05-06,Д-2026-00376,46,Попов Сергей.,Розница,2,Петров Б.В.,Трубы,1,954.35,954.35,В работе
2026-05-06,Д-2026-00916,90,Морозов Алексей.,Розница,3,Сидоров В.Г.,Метизы,58,81.84,4746.61,Оплачено
2026-05-06,Д-2026-00010,48,Козлов Сергей.,Розница,2,Петров Б.В.,Трубы,3,1039.61,3118.83,Оплачено
2026-05-06,Д-2026-01822,170,Морозов Владимир.,Розница,2,Петров Б.В.,Лист,1,617.07,617.07,Оплачено
2026-05-06,Д-2026-00698,141,Иванов Михаил.,Розница,4,Кузнецов Д.Е.,Арматура,10,303.8,3038.0,Оплачено
2026-05-06,Д-2026-00410,187,Лебедев Александр.,Розница,3,Сидоров В.Г.,Лист,3,764.09,2292.27,Оплачено
2026-05-06,Д-2026-00868,53,Соловьев Сергей.,Розница,3,Сидоров В.Г.,Трубы,12,316.23,3794.71,Оплачено
2026-05-07,Д-2026-01758,198,Семенов Александр.,Розница,3,Сидоров В.Г.,Арматура,22,166.81,3669.88,Отозвано
2026-05-07,Д-2026-00563,152,ООО «ЦентрСталь-152»,Опт,5,Соколова Е.Д.,Лист,190,526.51,100037.42,Оплачено
2026-05-07,Д-2026-00669,194,Васильев Александр.,Розница,2,Петров Б.В.,Арматура,28,478.06,13385.59,Отменено
